FECHA_TRANSACCION;Cliente_ID;Producto_ID;Volumen_Vendido;Precio_Unitario_Real;Costo_Venta_Unitario;Gasto_Marketing
2017-06-13;CLI0392;LIM_Q01;38;8840,27;6370,61;0
2017-06-13;CLI0421;LIM_Q02;262;5090,15;2708,71;0
2017-06-13;CLI0119;LIM_Q01;323;9577,64;6527,14;0
2017-06-14;CLI0447;DIS_S05;235;1577,81;901,79;0
2017-06-14;CLI0019;LIM_Q02;260;5138,25;4620,3;0
2017-06-15;CLI0220;LIM_Q01;103;15149,19;11025,98;0
2017-06-15;CLI0430;HIG_Q03;424;12263,44;8357,55;0
2017-06-15;CLI0233;LIM_Q01;95;4694,54;2159,07;0
2017-06-16;CLI0094;LIM_Q02;119;5821,52;4421,74;0
2017-06-16;CLI0455;LIM_Q01;226;7181,3;3984,36;0
2017-06-16;CLI0251;DIS_S04;205;5895,42;3167,72;0
2017-06-18;CLI0250;DIS_S04;492;10993,7;10093,81;0
2017-06-18;CLI0282;HIG_Q03;306;9394,41;6691,72;0
2017-06-19;CLI0374;DIS_S04;402;9078,99;5262,38;0
2017-06-19;CLI0046;LIM_Q01;53;15141,64;11182,19;0
2017-06-19;CLI0232;DIS_S05;443;10683,42;7728,4;0
2017-06-20;CLI0046;DIS_S05;452;9487,34;6821,64;0
2017-06-20;CLI0459;DIS_S04;99;11235,65;7626,99;0
2017-06-20;CLI0014;DIS_S05;484;10870,75;7662,37;0
2017-06-21;CLI0085;DIS_S05;164;12843,5;9541,4;0
2017-06-21;CLI0319;DIS_S04;475;11435,01;7246,96;4310920,41
2017-06-21;CLI0328;LIM_Q02;487;3250,53;2034,34;0
2017-06-22;CLI0003;DIS_S05;118;16319,31;11243,59;0
2017-06-23;CLI0381;DIS_S04;119;2724,12;2105,61;4468668,58
2017-06-23;CLI0157;LIM_Q02;488;11173,97;7985,11;0
2017-06-23;CLI0028;LIM_Q01;68;10061,72;8375,52;0
2017-06-24;CLI0419;LIM_Q01;230;14541,12;9320,74;0
2017-06-24;CLI0402;HIG_Q03;396;10101,01;9294,26;0
2017-06-24;CLI0343;DIS_S04;115;6275,36;4538,09;1881668,49
2017-06-25;CLI0333;HIG_Q03;272;5229,1;2742,02;0
2017-06-25;CLI0332;DIS_S05;91;11724,86;8024,9;0
2017-06-25;CLI0175;DIS_S05;281;11590,22;8804,86;0
2017-06-25;CLI0114;HIG_Q03;58;11276,07;7595,33;0
2017-06-25;CLI0389;HIG_Q03;386;6675,13;4599,41;4328974,82
2017-06-25;CLI0487;DIS_S05;41;3029,92;1991,53;0
2017-06-25;CLI0331;LIM_Q02;495;7948,88;3865,23;0
2017-06-25;CLI0250;LIM_Q01;98;2953,08;1626,05;0
2017-06-26;CLI0059;DIS_S04;437;9555,07;5570,06;0
2017-06-28;CLI0234;DIS_S04;387;5065,89;2872,16;0
2017-06-28;CLI0239;DIS_S04;12;4242,23;2475,07;0
2017-06-28;CLI0315;LIM_Q01;28;11921,52;12497,03;0
2017-06-28;CLI0203;HIG_Q03;489;13296,71;7352,59;0
2017-06-29;CLI0303;HIG_Q03;69;12507,68;6430,35;0
2017-06-29;CLI0095;LIM_Q02;428;6417;4720,68;0
2017-06-29;CLI0479;LIM_Q02;251;12447,29;7743,35;0
2017-06-29;CLI0141;LIM_Q01;38;11763,91;7982,59;0
2017-06-29;CLI0334;LIM_Q01;84;10534,48;7615;0
2017-06-29;CLI0113;DIS_S05;79;3342,78;1503,75;0
2017-06-29;CLI0109;LIM_Q02;92;1773,27;1286,68;0
2017-06-30;CLI0446;DIS_S05;355;9536,67;5112,41;0
2017-06-30;CLI0097;LIM_Q01;206;7517,8;5747,8;2098570,78
2017-06-30;CLI0345;DIS_S05;182;4431;3082,39;0
2017-06-30;CLI0362;LIM_Q01;366;5749,63;4009,7;0
2017-06-30;CLI0289;DIS_S04;420;12836,75;5765,28;0
2017-07-01;CLI0335;LIM_Q02;428;12168,81;9885,4;0
2017-07-01;CLI0016;DIS_S04;156;7862,5;4467,92;0
2017-07-02;CLI0044;LIM_Q01;282;8526,74;5955,5;0
2017-07-02;CLI0442;LIM_Q02;44;10630,68;7941,6;1981465,76
2017-07-02;CLI0376;DIS_S04;122;8060,31;5417,56;0
2017-07-02;CLI0230;HIG_Q03;470;2810,93;1753,39;0
2017-07-03;CLI0217;LIM_Q01;262;7374,22;4156,85;0
2017-07-03;CLI0108;HIG_Q03;167;8885,61;5644,24;0
2017-07-03;CLI0390;LIM_Q02;215;8528,16;3979,2;0
2017-07-04;CLI0399;DIS_S05;131;4712,72;3527,12;0
2017-07-04;CLI0260;LIM_Q01;57;4504,32;3327,37;0
2017-07-04;CLI0312;LIM_Q02;194;6696,79;4185,82;0
2017-07-05;CLI0320;HIG_Q03;282;3919,07;2448,8;0
2017-07-05;CLI0196;HIG_Q03;110;9534,48;5476,92;0
2017-07-05;CLI0478;DIS_S04;24;8945,8;6113,32;0
2017-07-05;CLI0418;LIM_Q01;137;9964,53;5464,33;0
2017-07-05;CLI0475;LIM_Q01;219;4380,04;2196,13;3741588,13
2017-07-06;CLI0492;LIM_Q02;182;13395,42;9870,06;0
2017-07-06;CLI0056;HIG_Q03;279;10427,86;8845,73;0
2017-07-06;CLI0095;LIM_Q02;121;5154,88;2544,35;0
2017-07-06;CLI0032;LIM_Q02;151;11440,74;8710,03;0
2017-07-07;CLI0231;HIG_Q03;362;6517,73;5294,07;0
2017-07-08;CLI0372;LIM_Q02;175;9174,73;6317,02;0
2017-07-09;CLI0009;HIG_Q03;456;12152,47;6456,84;0
2017-07-09;CLI0191;LIM_Q02;128;11863,15;9688,23;0
2017-07-09;CLI0361;DIS_S05;212;17755,98;10728,72;2725905,16
2017-07-09;CLI0200;LIM_Q02;20;14924,17;9709,36;0
2017-07-09;CLI0334;LIM_Q02;258;14145,39;10162,67;0
2017-07-09;CLI0161;DIS_S05;313;10575;6859,02;0
2017-07-10;CLI0141;LIM_Q01;351;10085,34;7462,81;0
2017-07-10;CLI0386;LIM_Q02;454;13498,37;8742,81;0
2017-07-10;CLI0441;LIM_Q01;474;11221,94;5584,72;0
2017-07-10;CLI0021;HIG_Q03;163;10372,69;5646,29;0
2017-07-10;CLI0311;DIS_S04;332;4764,62;3245,69;1803664,85
2017-07-10;CLI0087;LIM_Q01;257;1620,79;999,23;0
2017-07-10;CLI0076;DIS_S05;34;2272,59;1266,99;0
2017-07-11;CLI0126;DIS_S05;230;5839,58;4456,46;0
2017-07-11;CLI0251;LIM_Q02;119;8436,02;6269,84;0
2017-07-11;CLI0388;LIM_Q01;419;13082,92;8314,69;3044489,14
2017-07-12;CLI0371;HIG_Q03;274;8185,36;6430,29;0
2017-07-12;CLI0048;DIS_S05;49;12220,6;10305,75;0
2017-07-12;CLI0434;HIG_Q03;99;7696,61;4510,13;0
2017-07-12;CLI0084;DIS_S04;427;10088,06;7919,84;1379489,11
2017-07-13;CLI0379;LIM_Q02;468;7811,7;5103,64;3485663,59
2017-07-13;CLI0078;LIM_Q02;272;3178,19;2075,4;0
2017-07-13;CLI0030;HIG_Q03;167;5879,22;3861,93;0
2017-07-13;CLI0285;LIM_Q01;127;6335,66;5322,68;0
2017-07-13;CLI0136;LIM_Q02;459;4211,69;3619,13;0
2017-07-13;CLI0140;DIS_S04;265;8397,17;5122,38;0
2017-07-13;CLI0041;DIS_S04;423;5980,24;3999,73;0
2017-07-14;CLI0486;LIM_Q02;205;2858,05;1958,29;0
2017-07-14;CLI0282;LIM_Q02;323;4419,28;2180,79;0
2017-07-14;CLI0050;HIG_Q03;320;13298,87;10689,48;0
2017-07-14;CLI0258;DIS_S05;23;9711,32;6970,39;3110960,3
2017-07-14;CLI0311;HIG_Q03;470;6052,35;3166,87;0
2017-07-14;CLI0360;DIS_S05;127;5589,92;3868,69;0
2017-07-15;CLI0440;DIS_S04;226;8325,06;5853,31;0
2017-07-15;CLI0270;DIS_S05;214;10749,61;7081,69;0
2017-07-16;CLI0234;LIM_Q02;430;15977,83;10524,59;0
2017-07-16;CLI0134;HIG_Q03;86;9142,26;6692,08;0
2017-07-16;CLI0128;DIS_S05;389;10633,02;8040,18;0
2017-07-17;CLI0254;DIS_S04;399;1513,29;909,49;0
2017-07-17;CLI0104;HIG_Q03;181;11610,93;6560,81;0
2017-07-18;CLI0337;DIS_S04;137;11108,03;7448,18;0
2017-07-18;CLI0217;DIS_S04;383;3446,78;3132,08;0
2017-07-18;CLI0095;DIS_S05;35;12580,16;7455,75;0
2017-07-19;CLI0241;DIS_S05;479;11106,86;8217,33;0
2017-07-19;CLI0268;HIG_Q03;33;3212,33;2456,6;0
2017-07-19;CLI0480;DIS_S05;401;8679,85;5065,17;0
2017-07-19;CLI0061;LIM_Q01;151;4517,53;3029,99;0
2017-07-20;CLI0013;DIS_S05;241;11038,21;6564,74;0
2017-07-20;CLI0147;DIS_S04;432;4681,89;3331,65;0
2017-07-20;CLI0428;DIS_S04;186;2520,34;2090,33;0
2017-07-20;CLI0240;DIS_S04;350;14265,98;9136,15;0
2017-07-21;CLI0293;LIM_Q01;275;15347,4;9967,8;0
2017-07-21;CLI0315;LIM_Q02;35;4433,03;4160,68;0
2017-07-21;CLI0025;DIS_S04;470;13939,21;6170,36;1353946,06
2017-07-21;CLI0089;DIS_S04;244;4593,34;3241,99;0
2017-07-21;CLI0095;HIG_Q03;328;2613,05;1791,67;0
2017-07-22;CLI0272;DIS_S04;371;6314,25;5676,22;0
2017-07-22;CLI0166;LIM_Q01;126;4522,64;4671,95;0
2017-07-22;CLI0427;DIS_S04;67;6167,01;5639,33;0
2017-07-22;CLI0497;LIM_Q02;279;1525,4;1086,12;0
2017-07-23;CLI0250;DIS_S05;338;12318,18;7883,78;0
2017-07-23;CLI0087;LIM_Q01;464;2768,6;1604,05;0
2017-07-23;CLI0142;HIG_Q03;304;10234,97;4338,58;3299837,99
2017-07-24;CLI0473;LIM_Q02;168;1478,18;866,1;0
2017-07-24;CLI0134;LIM_Q01;131;8797,1;6517,17;1893365,07
2017-07-25;CLI0126;DIS_S05;153;4152,87;3989,53;0
2017-07-25;CLI0316;DIS_S04;337;2570,33;1989,29;0
2017-07-25;CLI0279;HIG_Q03;187;16681,6;9878,3;0
2017-07-26;CLI0491;LIM_Q01;377;13743,36;10184,91;0
2017-07-26;CLI0396;HIG_Q03;316;3947,44;2580,06;0
2017-07-26;CLI0141;LIM_Q01;408;2001,2;1204,96;0
2017-07-26;CLI0356;DIS_S05;98;8392,78;4388,74;0
2017-07-26;CLI0103;LIM_Q01;248;3675,48;2622,19;0
2017-07-27;CLI0226;HIG_Q03;47;16781,89;12429,94;0
2017-07-27;CLI0390;LIM_Q02;370;1747,14;1041,47;3505056,55
2017-07-27;CLI0063;HIG_Q03;88;1969,47;1425,71;0
2017-07-27;CLI0294;LIM_Q01;354;12942,87;7868,95;1565338,72
2017-07-28;CLI0306;DIS_S04;355;13422,93;9702,58;0
2017-07-28;CLI0264;DIS_S05;158;5394,21;4354,79;0
2017-07-28;CLI0040;LIM_Q01;475;1549,64;1079,89;0
2017-07-28;CLI0384;DIS_S05;336;5125,64;3354,52;0
2017-07-28;CLI0254;DIS_S04;261;6098,59;3199,16;0
2017-07-28;CLI0180;DIS_S05;337;2425,42;1488,58;0
2017-07-29;CLI0189;LIM_Q01;25;6814,65;4486,9;2536679,71
2017-07-29;CLI0008;HIG_Q03;376;1551,98;1091,68;4288865,55
2017-07-30;CLI0104;LIM_Q02;332;8675,86;5549,71;0
2017-07-31;CLI0225;LIM_Q01;330;6351,49;3311,83;0
2017-07-31;CLI0034;DIS_S04;278;5998,21;4872,54;0
2017-08-01;CLI0188;LIM_Q02;297;3270,47;2606,37;0
2017-08-01;CLI0228;LIM_Q01;326;5001,31;3429,57;0
2017-08-01;CLI0463;LIM_Q02;201;7757,92;5201,33;0
2017-08-01;CLI0236;DIS_S04;127;5992,31;3595,71;0
2017-08-02;CLI0313;HIG_Q03;405;14227,99;10465,7;0
2017-08-02;CLI0483;LIM_Q02;360;7268,55;5201,88;0
2017-08-02;CLI0430;HIG_Q03;306;2487,84;1508,05;0
2017-08-02;CLI0022;DIS_S04;203;4533,04;3330,67;0
2017-08-02;CLI0343;HIG_Q03;498;5577,18;3498,28;0
2017-08-02;CLI0040;LIM_Q01;401;9559,28;5680,89;0
2017-08-03;CLI0086;DIS_S05;310;14381,99;7505,34;0
2017-08-03;CLI0179;LIM_Q01;398;6765,72;4003,87;0
2017-08-03;CLI0173;LIM_Q01;452;1950,61;886,21;0
2017-08-03;CLI0439;LIM_Q01;290;7989,51;5526,11;0
2017-08-04;CLI0133;HIG_Q03;395;3757,01;2544,28;4765985,65
2017-08-04;CLI0351;LIM_Q01;435;7940,92;6650,28;0
2017-08-04;CLI0013;LIM_Q02;259;4044,43;3043;0
2017-08-04;CLI0028;LIM_Q02;431;8897,11;5989,6;0
2017-08-04;CLI0084;DIS_S05;240;8263,49;6697,8;0
2017-08-04;CLI0481;HIG_Q03;12;2530,1;1891,67;0
2017-08-05;CLI0464;HIG_Q03;183;8312;4424,93;0
2017-08-06;CLI0343;HIG_Q03;415;5267,79;3626,97;0
2017-08-06;CLI0280;HIG_Q03;113;4721,15;3707,98;0
2017-08-06;CLI0318;HIG_Q03;249;7265,61;6082,78;0
2017-08-06;CLI0349;DIS_S05;495;4972,52;3312,12;0
2017-08-07;CLI0354;LIM_Q01;298;1851,48;1080,75;0
2017-08-07;CLI0263;HIG_Q03;253;1450,51;1136,7;0
2017-08-07;CLI0166;LIM_Q01;297;9494,4;7696,34;0
2017-08-08;CLI0293;LIM_Q01;376;6094,57;4461;0
2017-08-08;CLI0068;HIG_Q03;282;3442,78;2134,76;0
2017-08-08;CLI0226;LIM_Q02;129;11341,57;8731,7;0
2017-08-08;CLI0170;DIS_S04;347;9092,26;5028,34;0
2017-08-10;CLI0343;LIM_Q01;470;9412,68;9191,63;0
2017-08-10;CLI0490;HIG_Q03;192;10478,92;8543,94;0
2017-08-10;CLI0178;LIM_Q02;442;3126,92;1620,74;0
2017-08-10;CLI0448;HIG_Q03;79;10270,9;8535,08;0
2017-08-10;CLI0086;LIM_Q02;449;14708,04;9592,57;0
2017-08-10;CLI0133;HIG_Q03;268;11973,29;8758,25;0
2017-08-11;CLI0252;DIS_S05;256;12418,91;8979,77;0
2017-08-11;CLI0015;HIG_Q03;127;5476,54;2774,88;0
2017-08-11;CLI0223;HIG_Q03;40;8876,72;7394,76;0
2017-08-11;CLI0379;LIM_Q02;474;10731,89;6798,61;0
2017-08-12;CLI0201;LIM_Q01;158;5919,64;3450,41;0
2017-08-13;CLI0250;LIM_Q02;282;2677,62;1529,88;0
2017-08-13;CLI0107;LIM_Q02;25;9695,19;9110,82;0
2017-08-13;CLI0437;HIG_Q03;361;10285,98;6673,82;0
2017-08-14;CLI0469;HIG_Q03;202;4124,77;3387,35;0
2017-08-14;CLI0113;HIG_Q03;81;12411,77;9517,19;0
2017-08-14;CLI0125;HIG_Q03;111;12892,74;9375,82;0
2017-08-14;CLI0089;HIG_Q03;377;4618,75;2352,21;0
2017-08-14;CLI0409;LIM_Q01;394;10992,24;4855,72;0
2017-08-15;CLI0137;DIS_S05;331;2282,75;1569,62;2408154,26
2017-08-15;CLI0247;DIS_S04;120;9186,64;6447,61;0
2017-08-16;CLI0433;DIS_S05;327;1606,44;1257,85;0
2017-08-16;CLI0343;DIS_S04;376;7204,27;4426,31;0
2017-08-16;CLI0363;DIS_S04;349;13947,98;7728,42;0
2017-08-16;CLI0068;LIM_Q01;286;9692,24;6098,19;0
2017-08-16;CLI0166;DIS_S05;417;7191,14;4578,06;0
2017-08-16;CLI0496;LIM_Q01;302;9355,66;4625,59;0
2017-08-16;CLI0150;DIS_S04;356;11988,03;9296,94;0
2017-08-17;CLI0221;LIM_Q02;115;11527,28;6257,17;0
2017-08-17;CLI0271;DIS_S04;46;12057,58;9126,64;0
2017-08-18;CLI0321;LIM_Q02;300;4007,69;1990,58;0
2017-08-18;CLI0310;LIM_Q02;431;7913,55;6427,28;0
2017-08-18;CLI0414;HIG_Q03;190;7702,38;5179,19;0
2017-08-18;CLI0349;LIM_Q02;152;11591,91;7715,64;0
2017-08-18;CLI0020;HIG_Q03;123;2607,46;1456,15;0
2017-08-18;CLI0289;LIM_Q01;247;15737,01;7768,79;0
2017-08-19;CLI0470;LIM_Q01;253;15799,09;9532,6;0
2017-08-19;CLI0100;LIM_Q01;269;6366,01;3490,04;0
2017-08-19;CLI0252;DIS_S04;116;8798,77;7079,49;4548069,21
2017-08-19;CLI0489;LIM_Q01;435;7336,1;5312,5;0
2017-08-19;CLI0492;HIG_Q03;103;13783,11;8075,34;0
2017-08-20;CLI0077;HIG_Q03;432;10973,7;10381,47;2667578,69
2017-08-20;CLI0135;DIS_S04;344;13900,41;9685,24;0
2017-08-20;CLI0392;LIM_Q02;32;1736,42;1221,51;0
2017-08-20;CLI0412;LIM_Q02;370;9036,1;3714,28;0
2017-08-20;CLI0173;LIM_Q02;280;2293,96;1730,79;0
2017-08-21;CLI0217;LIM_Q01;475;9173,43;6177,16;3494561,48
2017-08-21;CLI0363;HIG_Q03;483;6217,26;2928,14;0
2017-08-21;CLI0201;LIM_Q02;149;3867,07;2740,22;0
2017-08-21;CLI0376;LIM_Q02;463;13373,12;6935,33;0
2017-08-22;CLI0011;LIM_Q02;386;1567,08;1211,7;0
2017-08-22;CLI0208;DIS_S05;393;8402,05;5663,55;0
2017-08-22;CLI0074;DIS_S05;91;10791,38;9670,11;0
2017-08-23;CLI0479;DIS_S05;344;13920,66;7209,42;0
2017-08-23;CLI0287;LIM_Q02;447;11314,3;8203,99;0
2017-08-23;CLI0256;DIS_S05;353;3872,97;2679,77;0
2017-08-23;CLI0012;LIM_Q02;431;7505,7;5344,53;0
2017-08-23;CLI0380;DIS_S04;165;7320,03;4542,14;0
2017-08-24;CLI0172;LIM_Q01;457;2213,7;1649,1;0
2017-08-24;CLI0096;DIS_S04;141;12611,28;6917,38;0
2017-08-24;CLI0078;HIG_Q03;28;18441,08;9602,66;0
2017-08-24;CLI0435;DIS_S05;78;4980,66;2773,33;1680838,58
2017-08-25;CLI0373;LIM_Q02;218;9639,97;6338,45;0
2017-08-25;CLI0306;HIG_Q03;265;9512,5;6550,71;0
2017-08-26;CLI0273;LIM_Q01;19;2153,82;1412,57;0
2017-08-26;CLI0419;LIM_Q01;149;12439,68;7652,26;0
2017-08-26;CLI0385;DIS_S04;462;3550,71;3448,81;0
2017-08-26;CLI0413;HIG_Q03;144;5059,96;3661,3;0
2017-08-27;CLI0179;LIM_Q01;264;4983,3;2361,5;0
2017-08-27;CLI0064;HIG_Q03;309;16330,55;9113,26;0
2017-08-27;CLI0132;HIG_Q03;416;3095,12;2595,93;0
2017-08-28;CLI0343;LIM_Q01;267;10388,2;8562,37;0
2017-08-28;CLI0412;HIG_Q03;103;4497,45;3261,11;0
2017-08-28;CLI0272;DIS_S04;381;6557,95;4160,68;0
2017-08-29;CLI0319;LIM_Q01;250;15401,69;11489,51;0
2017-08-30;CLI0332;DIS_S04;246;3070,67;2298,12;0
2017-08-30;CLI0437;DIS_S04;174;12032,97;7696,61;0
2017-08-30;CLI0341;HIG_Q03;334;12244,74;10288,77;0
2017-08-30;CLI0109;HIG_Q03;157;9642,05;5593,84;0
2017-08-30;CLI0273;LIM_Q01;227;1560,34;1241,13;0
2017-08-31;CLI0168;LIM_Q02;437;14579,07;8706,6;0
2017-08-31;CLI0397;LIM_Q01;117;13500,25;7642,29;3946601,05
2017-09-01;CLI0180;DIS_S04;240;17586,35;7605,79;0
2017-09-01;CLI0058;HIG_Q03;79;13847,46;9064,55;0
2017-09-02;CLI0079;DIS_S04;89;5580,13;4464,1;0
2017-09-02;CLI0498;DIS_S05;188;7626,69;5054,69;0
2017-09-02;CLI0421;DIS_S05;83;10942,87;7004,91;0
2017-09-02;CLI0480;DIS_S04;230;7045,13;5194,73;0
2017-09-03;CLI0460;LIM_Q02;363;9650,6;7419,81;0
2017-09-04;CLI0061;LIM_Q02;168;12833,46;9220,53;0
2017-09-04;CLI0369;LIM_Q01;365;9503,04;6244,06;0
2017-09-04;CLI0121;LIM_Q01;178;12357,86;7872,22;0
2017-09-05;CLI0207;LIM_Q01;323;3651,7;2203,81;0
2017-09-05;CLI0034;HIG_Q03;398;7429,35;3722,78;0
2017-09-06;CLI0496;DIS_S05;412;7260,86;4836,75;0
2017-09-06;CLI0497;LIM_Q02;41;14764,44;10887,03;0
2017-09-06;CLI0070;LIM_Q02;170;5617,14;4454,86;0
2017-09-06;CLI0017;DIS_S04;436;3988,72;2747,55;0
2017-09-07;CLI0020;LIM_Q02;130;8839,61;4126,91;0
2017-09-07;CLI0457;LIM_Q02;224;5883,01;3957,09;0
2017-09-07;CLI0315;LIM_Q01;12;6039,12;3327,61;0
2017-09-07;CLI0069;HIG_Q03;394;11510,67;5463,02;0
2017-09-07;CLI0215;DIS_S04;237;5808,56;3736,46;0
2017-09-07;CLI0161;LIM_Q01;434;8874,43;6554,88;0
2017-09-07;CLI0102;HIG_Q03;485;5445,48;4233,06;0
2017-09-07;CLI0376;LIM_Q02;57;6158,07;4317,5;0
2017-09-08;CLI0083;LIM_Q01;20;14871,27;11375,57;3926428,28
2017-09-08;CLI0057;LIM_Q02;342;2947,86;1896,23;0
2017-09-08;CLI0481;DIS_S04;247;2172,02;1755,51;0
2017-09-08;CLI0206;HIG_Q03;176;11043,17;7435,76;0
2017-09-08;CLI0145;LIM_Q01;398;8565,57;5927,43;0
2017-09-09;CLI0454;HIG_Q03;21;10828,24;7031,55;0
2017-09-09;CLI0411;DIS_S05;201;1271,4;998,69;0
2017-09-09;CLI0385;LIM_Q02;287;2121,77;2058,43;0
2017-09-09;CLI0269;HIG_Q03;250;11589,63;7824,71;0
2017-09-09;CLI0494;LIM_Q01;480;11750,96;6702,75;0
2017-09-10;CLI0187;HIG_Q03;62;1904,07;1287,76;2300698,66
2017-09-10;CLI0006;LIM_Q02;64;12066,82;7581,7;0
2017-09-10;CLI0353;HIG_Q03;318;9844,18;6942,84;0
2017-09-11;CLI0350;LIM_Q01;30;3521,91;2683,25;0
2017-09-11;CLI0110;DIS_S05;28;3325,71;2237,09;0
2017-09-11;CLI0483;DIS_S04;462;9683,73;4874,84;0
2017-09-11;CLI0407;DIS_S05;353;10643,48;6277,3;0
2017-09-12;CLI0138;LIM_Q01;359;13457,1;8366,11;0
2017-09-13;CLI0051;HIG_Q03;324;9728,34;9458,15;0
2017-09-13;CLI0051;LIM_Q02;465;13343,17;11100,99;0
2017-09-13;CLI0403;LIM_Q01;331;8586,26;3437,2;0
2017-09-14;CLI0476;LIM_Q02;442;7933,24;4568,94;0
2017-09-14;CLI0087;DIS_S04;491;8051,66;4041,06;0
2017-09-15;CLI0068;DIS_S04;68;10203,33;6085,93;0
2017-09-15;CLI0084;LIM_Q01;160;2813,42;1565,39;0
2017-09-15;CLI0467;HIG_Q03;268;5105,07;3956,57;0
2017-09-15;CLI0042;DIS_S04;449;12156,25;10136,02;0
2017-09-17;CLI0057;LIM_Q02;67;14897,3;8743,98;0
2017-09-17;CLI0219;DIS_S05;381;7159,56;5013,74;0
2017-09-18;CLI0248;DIS_S04;155;5113,07;3356,55;0
2017-09-18;CLI0226;DIS_S05;225;2922,53;1626,58;0
2017-09-18;CLI0196;DIS_S04;71;6635,22;3606,32;3029831,02
2017-09-19;CLI0166;LIM_Q01;454;7761,25;4261,59;0
2017-09-19;CLI0062;LIM_Q01;391;13542,56;7909,37;0
2017-09-19;CLI0263;LIM_Q02;248;5624,17;4123,79;0
2017-09-19;CLI0112;LIM_Q01;302;7948;4914,43;0
2017-09-20;CLI0026;LIM_Q02;458;12878,57;6525,03;0
2017-09-20;CLI0178;HIG_Q03;104;9917,48;6696,88;0
2017-09-20;CLI0436;LIM_Q01;87;11586,62;5715,81;0
2017-09-20;CLI0253;HIG_Q03;191;7900,33;6718,88;0
2017-09-20;CLI0199;LIM_Q02;378;12645,99;6312,38;0
2017-09-21;CLI0020;DIS_S04;487;11244,55;6150,94;0
2017-09-21;CLI0410;DIS_S04;151;2545,81;1797,3;0
2017-09-21;CLI0246;DIS_S05;114;14318,4;11806,18;0
2017-09-21;CLI0019;DIS_S04;270;12854,78;9379,67;0
2017-09-21;CLI0265;HIG_Q03;104;7107,91;4943,71;0
2017-09-21;CLI0317;DIS_S04;232;12166,44;6147,75;0
2017-09-22;CLI0237;DIS_S05;199;4993,57;2856,57;0
2017-09-22;CLI0306;DIS_S04;138;11394;7150,27;0
2017-09-22;CLI0106;DIS_S05;493;14601,89;10091,82;0
2017-09-23;CLI0081;LIM_Q02;29;13309,9;7860,03;3777046,04
2017-09-23;CLI0150;DIS_S04;308;13343,23;7332,48;0
2017-09-23;CLI0464;DIS_S05;328;1839,79;1201,21;1959016,45
2017-09-23;CLI0246;DIS_S04;204;3389,16;2151,12;0
2017-09-24;CLI0397;LIM_Q01;249;9494,57;5138,37;0
2017-09-24;CLI0396;DIS_S05;244;10667,29;4879,5;1539570,41
2017-09-24;CLI0010;DIS_S05;94;10501,03;8731,39;3825514,26
2017-09-24;CLI0321;HIG_Q03;103;13643,19;9929,36;0
2017-09-25;CLI0224;HIG_Q03;51;8553,23;5667,27;0
2017-09-25;CLI0414;LIM_Q01;373;3043,54;2231,8;0
2017-09-25;CLI0264;DIS_S05;359;12861,55;9867,89;0
2017-09-26;CLI0149;DIS_S05;462;6246,37;3674,09;0
2017-09-26;CLI0278;HIG_Q03;83;3005,31;1798,78;0
2017-09-28;CLI0310;LIM_Q01;134;6181,77;2921,04;0
2017-09-28;CLI0451;DIS_S05;441;1933,52;1047,01;0
2017-09-28;CLI0265;DIS_S04;199;5310,91;3396,9;0
2017-09-28;CLI0194;DIS_S04;374;8805,86;6824,81;2340721,2
2017-09-28;CLI0432;DIS_S05;124;7756,85;5260,08;0
2017-09-28;CLI0274;HIG_Q03;481;8676,67;5694,71;4781011,61
2017-09-28;CLI0172;DIS_S05;432;14647,17;10183,79;0
2017-09-29;CLI0026;HIG_Q03;15;1772,2;1247,2;0
2017-09-29;CLI0469;HIG_Q03;467;9397,26;4692,96;0
2017-09-29;CLI0350;HIG_Q03;388;7656,1;5059,93;0
2017-09-30;CLI0476;LIM_Q02;51;12562,2;6908,89;0
2017-09-30;CLI0356;LIM_Q01;67;12381,36;6553,19;2402844,75
2017-10-01;CLI0138;DIS_S05;343;10897,88;6063,21;0
2017-10-01;CLI0264;LIM_Q02;98;6849,96;4159,64;0
2017-10-01;CLI0026;LIM_Q01;436;6585,07;4029,65;0
2017-10-01;CLI0034;DIS_S04;19;4817,39;3449,88;0
2017-10-02;CLI0304;LIM_Q01;120;4146,05;2340,88;0
2017-10-02;CLI0183;LIM_Q02;48;10565,27;6628,71;0
2017-10-02;CLI0363;LIM_Q02;406;6020,25;3854,59;0
2017-10-03;CLI0242;LIM_Q01;468;13481,45;12336,99;0
2017-10-03;CLI0054;DIS_S04;176;7208,32;6329,03;0
2017-10-04;CLI0462;LIM_Q02;20;13370,28;7543,87;2308474,76
2017-10-04;CLI0168;HIG_Q03;119;11496,05;7804,04;0
2017-10-05;CLI0081;LIM_Q01;242;14994,45;8819,97;0
2017-10-05;CLI0402;DIS_S04;197;14429,15;10382,62;0
2017-10-05;CLI0245;DIS_S05;498;8559,77;5914,53;0
2017-10-05;CLI0119;LIM_Q02;25;8110,88;5475,23;0
2017-10-05;CLI0143;DIS_S05;42;7841,33;6359,67;0
2017-10-06;CLI0352;HIG_Q03;233;4608,89;2887,65;0
2017-10-07;CLI0062;HIG_Q03;60;13679,56;8053,07;0
2017-10-07;CLI0358;LIM_Q01;68;5290,17;2820,31;0
2017-10-07;CLI0407;LIM_Q02;467;4305,96;2923,71;0
